"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 04 17:44:14 GMT 2024","Tue Jun 04 17:44:15 GMT 2024","560","","Testes Cadastro de Usuários","","br.com.sistemaescolar.tests.RegisterTest","register","[3] criacao-usuario-existente, nok, william, 123, USER, 403, null, Usuário já existe no banco de dados",""
"passed","Tue Jun 04 17:44:12 GMT 2024","Tue Jun 04 17:44:13 GMT 2024","382","","Testes Login de Usuários","","br.com.sistemaescolar.tests.LoginTest","login","[2] login-user-invalido, nok, user_inexistente, 123, 403, Usuário não localizado",""
"passed","Tue Jun 04 17:44:13 GMT 2024","Tue Jun 04 17:44:14 GMT 2024","691","","Testes Cadastro de Usuários","","br.com.sistemaescolar.tests.RegisterTest","register","[1] criacao-usuario, ok, william, 123, USER, 200, null, Usuário cadastrado com sucesso",""
"passed","Tue Jun 04 17:44:13 GMT 2024","Tue Jun 04 17:44:13 GMT 2024","526","","Testes Login de Usuários","","br.com.sistemaescolar.tests.LoginTest","login","[3] login-senha-invalida, nok, william, senha_incorreta, 403, Senha inserida é inválida",""
"passed","Tue Jun 04 17:44:15 GMT 2024","Tue Jun 04 17:44:15 GMT 2024","378","","Testes Cadastro de Usuários","","br.com.sistemaescolar.tests.RegisterTest","register","[4] role-invalida, nok, william, 123, INVALIDO, 403, null, Role informada é invalida",""
"passed","Tue Jun 04 17:44:14 GMT 2024","Tue Jun 04 17:44:14 GMT 2024","468","","Testes Cadastro de Usuários","","br.com.sistemaescolar.tests.RegisterTest","register","[2] criacao-admin, ok, william, 123, ADMIN, 200, null, Usuário admin cadastrado com sucesso",""
"failed","Tue Jun 04 17:44:10 GMT 2024","Tue Jun 04 17:44:12 GMT 2024","2205","","Testes Login de Usuários","","br.com.sistemaescolar.tests.LoginTest","login","[1] login-valido, ok, William 123, 123, 200, Login realizado com sucesso",""
