"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 26 17:15:43 GMT 2024","Sun May 26 17:15:43 GMT 2024","373","","Testes Cadastro de Usuários","","br.com.sistemaescolar.tests.RegisterTest","register","[4] role-invalida, nok, william, 123, INVALIDO, 403, null, Role informada é invalida",""
"passed","Sun May 26 17:15:42 GMT 2024","Sun May 26 17:15:43 GMT 2024","534","","Testes Cadastro de Usuários","","br.com.sistemaescolar.tests.RegisterTest","register","[3] criacao-usuario-existente, nok, william, 123, USER, 403, null, Usuário já existe no banco de dados",""
"passed","Sun May 26 17:15:38 GMT 2024","Sun May 26 17:15:40 GMT 2024","2003","","Testes Login de Usuários","","br.com.sistemaescolar.tests.LoginTest","login","[1] login-valido, ok, William 123, 123, 200, Login realizado com sucesso",""
"passed","Sun May 26 17:15:40 GMT 2024","Sun May 26 17:15:41 GMT 2024","406","","Testes Login de Usuários","","br.com.sistemaescolar.tests.LoginTest","login","[2] login-user-invalido, nok, user_inexistente, 123, 403, Usuário não localizado",""
"passed","Sun May 26 17:15:41 GMT 2024","Sun May 26 17:15:42 GMT 2024","605","","Testes Cadastro de Usuários","","br.com.sistemaescolar.tests.RegisterTest","register","[1] criacao-usuario, ok, william, 123, USER, 200, null, Usuário cadastrado com sucesso",""
"passed","Sun May 26 17:15:42 GMT 2024","Sun May 26 17:15:42 GMT 2024","468","","Testes Cadastro de Usuários","","br.com.sistemaescolar.tests.RegisterTest","register","[2] criacao-admin, ok, william, 123, ADMIN, 200, null, Usuário admin cadastrado com sucesso",""
"passed","Sun May 26 17:15:41 GMT 2024","Sun May 26 17:15:41 GMT 2024","577","","Testes Login de Usuários","","br.com.sistemaescolar.tests.LoginTest","login","[3] login-senha-invalida, nok, william, senha_incorreta, 403, Senha inserida é inválida",""
